,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago
574,U1016,135052,2,2,2,22.156247,-100.977402,falso,bebedor_casual,informal,amigos,caminando,soltero,1991,eco-friendly,estudiante,medio,panaderia_cafeteria,dinero_efectivo
575,U1016,132862,2,2,2,22.156247,-100.977402,falso,bebedor_casual,informal,amigos,caminando,soltero,1991,eco-friendly,estudiante,medio,panaderia_cafeteria,dinero_efectivo
576,U1016,135051,2,2,0,22.156247,-100.977402,falso,bebedor_casual,informal,amigos,caminando,soltero,1991,eco-friendly,estudiante,medio,panaderia_cafeteria,dinero_efectivo
577,U1016,135062,2,2,2,22.156247,-100.977402,falso,bebedor_casual,informal,amigos,caminando,soltero,1991,eco-friendly,estudiante,medio,panaderia_cafeteria,dinero_efectivo
578,U1047,132875,0,0,0,22.142429,-100.949147,falso,sobrio,sin_preferencia,familia,transporte_publico,soltero,1992,retro,estudiante,medio,medio_oriente,tarjeta_debito_credito
579,U1047,132877,0,0,0,22.142429,-100.949147,falso,sobrio,sin_preferencia,familia,transporte_publico,soltero,1992,retro,estudiante,medio,medio_oriente,tarjeta_debito_credito
580,U1047,132884,0,0,0,22.142429,-100.949147,falso,sobrio,sin_preferencia,familia,transporte_publico,soltero,1992,retro,estudiante,medio,medio_oriente,tarjeta_debito_credito
581,U1095,132872,1,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
582,U1095,135034,2,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
583,U1095,135058,1,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
584,U1034,135086,1,1,1,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
585,U1095,132861,1,1,1,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
586,U1034,135049,0,0,0,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
587,U1034,132723,1,0,1,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
588,U1095,132723,2,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
589,U1095,135086,1,2,1,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
590,U1095,135055,2,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
591,U1007,135058,1,2,1,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
592,U1007,135085,1,2,0,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
593,U1095,135064,1,1,1,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
594,U1095,135035,2,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
595,U1095,135072,2,2,2,22.179865,-101.018547,falso,sobrio,formal,familia,transporte_publico,casado,1986,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
596,U1007,135025,1,1,1,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
597,U1007,135032,1,1,0,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
598,U1007,135086,0,0,0,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
599,U1007,132572,1,1,1,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
600,U1007,135038,1,1,0,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo
601,U1078,132885,1,1,1,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
602,U1099,135076,1,1,0,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
603,U1099,132834,2,2,2,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
604,U1008,132866,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
605,U1008,132858,1,2,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
606,U1099,135043,2,2,2,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
607,U1099,132885,0,0,0,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
608,U1008,132854,2,2,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
609,U1099,132872,1,1,2,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
610,U1008,135108,1,1,0,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
611,U1008,132851,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
612,U1099,132856,1,1,0,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
613,U1008,132869,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
614,U1099,135066,1,1,1,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
615,U1008,135069,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
616,U1099,135038,0,1,1,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
617,U1099,135060,2,2,2,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
618,U1099,135045,1,1,1,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
619,U1008,132846,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
620,U1008,135054,1,1,1,22.122989,-100.923811,falso,bebedor_social,formal,solitario,transporte_publico,soltero,1989,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo
621,U1099,135042,1,1,1,22.184862,-100.970535,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,alto,latinoamericana,tarjeta_debito_credito
622,U1040,132773,1,1,1,18.895187,-99.18039,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1994,ninguno,estudiante,medio,panaderia_cafeteria,dinero_efectivo
623,U1040,134999,1,1,1,18.895187,-99.18039,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1994,ninguno,estudiante,medio,panaderia_cafeteria,dinero_efectivo
624,U1040,135013,2,2,2,18.895187,-99.18039,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1994,ninguno,estudiante,medio,panaderia_cafeteria,dinero_efectivo
625,U1040,135019,1,2,1,18.895187,-99.18039,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1994,ninguno,estudiante,medio,panaderia_cafeteria,dinero_efectivo
626,U1121,135021,0,0,0,18.871674,-99.183253,falso,bebedor_social,sin_preferencia,familia,transporte_publico,casado,1987,variedad,clase_obrera,medio,latinoamericana,tarjeta_debito_credito
627,U1110,135021,1,2,1,18.871678,-99.183263,falso,sobrio,sin_preferencia,familia,auto,soltero,1993,variedad,estudiante,medio,latinoamericana,dinero_efectivo
628,U1110,132767,2,2,2,18.871678,-99.183263,falso,sobrio,sin_preferencia,familia,auto,soltero,1993,variedad,estudiante,medio,latinoamericana,dinero_efectivo
629,U1110,135013,2,2,2,18.871678,-99.183263,falso,sobrio,sin_preferencia,familia,auto,soltero,1993,variedad,estudiante,medio,latinoamericana,dinero_efectivo
630,U1110,134999,2,2,2,18.871678,-99.183263,falso,sobrio,sin_preferencia,familia,auto,soltero,1993,variedad,estudiante,medio,latinoamericana,dinero_efectivo
631,U1121,135019,2,2,2,18.871674,-99.183253,falso,bebedor_social,sin_preferencia,familia,transporte_publico,casado,1987,variedad,clase_obrera,medio,latinoamericana,tarjeta_debito_credito
632,U1121,132767,2,2,2,18.871674,-99.183253,falso,bebedor_social,sin_preferencia,familia,transporte_publico,casado,1987,variedad,clase_obrera,medio,latinoamericana,tarjeta_debito_credito
633,U1121,134999,2,2,2,18.871674,-99.183253,falso,bebedor_social,sin_preferencia,familia,transporte_publico,casado,1987,variedad,clase_obrera,medio,latinoamericana,tarjeta_debito_credito
634,U1042,132768,2,2,1,18.925773,-99.219589,falso,sobrio,sin_preferencia,familia,auto,soltero,1943,tecnología,estudiante,alto,norteamericana,dinero_efectivo
635,U1042,135021,1,2,0,18.925773,-99.219589,falso,sobrio,sin_preferencia,familia,auto,soltero,1943,tecnología,estudiante,alto,norteamericana,dinero_efectivo
636,U1042,134996,2,2,2,18.925773,-99.219589,falso,sobrio,sin_preferencia,familia,auto,soltero,1943,tecnología,estudiante,alto,norteamericana,dinero_efectivo
637,U1013,135079,1,1,1,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
638,U1013,135072,2,1,1,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
639,U1013,135085,1,2,0,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
640,U1013,135076,1,1,0,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
641,U1054,135062,2,2,0,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
642,U1054,135060,2,2,2,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
643,U1054,135039,2,2,1,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
644,U1054,135052,2,2,1,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
645,U1054,132856,2,2,2,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
646,U1054,135051,2,2,0,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
647,U1054,135025,2,2,2,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
648,U1054,135041,2,2,2,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
649,U1054,135038,2,1,1,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
650,U1054,135032,1,1,1,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
651,U1054,135045,2,1,2,22.150683,-100.975342,falso,bebedor_social,formal,familia,transporte_publico,soltero,1992,tecnología,estudiante,medio,asiatica,tarjeta_debito_credito
652,U1042,134986,2,2,2,18.925773,-99.219589,falso,sobrio,sin_preferencia,familia,auto,soltero,1943,tecnología,estudiante,alto,norteamericana,dinero_efectivo
653,U1042,134992,1,2,1,18.925773,-99.219589,falso,sobrio,sin_preferencia,familia,auto,soltero,1943,tecnología,estudiante,alto,norteamericana,dinero_efectivo
654,U1111,132845,2,2,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
655,U1111,135071,2,2,2,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
656,U1111,132858,1,1,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
657,U1111,132854,2,2,2,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
658,U1111,132877,1,1,1,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
659,U1037,135071,1,0,0,22.15031,-100.900536,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,asiatica,dinero_efectivo
660,U1111,132851,2,1,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
661,U1111,135108,2,1,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
662,U1111,132869,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
663,U1037,132869,1,1,2,22.15031,-100.900536,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,asiatica,dinero_efectivo
664,U1111,132870,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
665,U1037,132851,2,2,1,22.15031,-100.900536,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,asiatica,dinero_efectivo
666,U1111,132847,0,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
667,U1111,135082,1,0,0,22.143078,-100.908523,verdadero,bebedor_casual,formal,amigos,auto,soltero,1991,ninguno,estudiante,medio,comida_rapida,dinero_efectivo
668,U1037,132854,1,2,0,22.15031,-100.900536,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,asiatica,dinero_efectivo
669,U1015,132845,1,1,1,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
670,U1015,132866,0,1,1,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
671,U1015,132870,0,0,1,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
672,U1015,135054,1,1,1,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
673,U1015,132869,2,2,2,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
674,U1015,132851,1,1,1,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
675,U1015,132877,1,1,2,22.12676,-100.905209,verdadero,bebedor_social,informal,familia,transporte_publico,soltero,1989,tecnología,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
676,U1128,132872,0,0,0,22.187236,-100.994213,falso,bebedor_casual,sin_preferencia,amigos,transporte_publico,soltero,1986,variedad,estudiante,bajo,norteamericana,tarjeta_debito_credito
677,U1062,132872,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
678,U1101,135039,1,1,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
679,U1101,135027,2,1,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
680,U1101,135073,1,1,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
681,U1101,135106,0,0,0,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
682,U1101,132856,1,0,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
683,U1101,135032,2,2,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
684,U1101,135038,2,2,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
685,U1101,135051,2,0,2,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
686,U1101,135052,2,1,1,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
687,U1101,135041,0,0,0,22.150891,-100.974891,falso,bebedor_casual,sin_preferencia,amigos,auto,soltero,1988,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
688,U1001,135085,0,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
689,U1001,135040,1,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
690,U1001,135039,1,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
691,U1001,135045,1,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
692,U1001,135033,1,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
693,U1001,135025,2,2,2,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
694,U1001,135051,1,1,2,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
695,U1135,135085,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
696,U1135,135106,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
697,U1135,135052,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
698,U1135,135041,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
699,U1032,132872,1,1,1,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
700,U1032,135058,2,1,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
701,U1032,135079,2,2,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
702,U1032,135085,1,1,1,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
703,U1032,135042,0,1,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
704,U1032,132856,1,1,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
705,U1135,132825,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
706,U1135,132834,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
707,U1032,135038,1,1,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
708,U1032,132834,1,1,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
709,U1032,135060,1,1,1,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
710,U1135,135058,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
711,U1032,135032,0,0,0,22.169184,-100.986843,falso,sobrio,formal,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,latinoamericana,dinero_efectivo
712,U1135,135063,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
713,U1135,132856,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
714,U1135,135045,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
715,U1135,135028,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
716,U1135,135032,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
717,U1135,135042,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
718,U1135,135060,0,0,0,22.170396,-100.949936,falso,bebedor_casual,informal,familia,caminando,soltero,1988,variedad,estudiante,bajo,latinoamericana,dinero_efectivo
719,U1048,135049,1,0,2,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
720,U1048,135026,2,2,2,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
721,U1048,135034,2,2,1,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
722,U1048,135048,0,1,0,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
723,U1048,135065,2,2,0,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
724,U1048,132755,2,2,2,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
725,U1048,132723,2,2,2,22.142208,-101.022785,verdadero,bebedor_casual,sin_preferencia,solitario,transporte_publico,soltero,1988,eco-friendly,estudiante,medio,europea,dinero_efectivo
726,U1062,135085,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
727,U1062,135053,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
728,U1092,135071,1,0,0,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
729,U1062,132825,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
730,U1092,135085,0,0,0,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
731,U1062,135052,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
732,U1092,135046,0,0,0,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
733,U1062,135062,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
